date,datetime,cash_type,card,money,coffee_name
11/10/2024,5:12:07 PM,card,ANON-0000-0000-0746,35.76,Latte
11/10/2024,5:13:22 PM,card,ANON-0000-0000-0746,35.76,Hot Chocolate
11/10/2024,5:26:11 PM,card,ANON-0000-0000-0747,35.76,Hot Chocolate
11/10/2024,9:48:38 PM,card,ANON-0000-0000-0690,35.76,Latte
11/10/2024,9:53:54 PM,card,ANON-0000-0000-0748,30.86,Americano with Milk
11/10/2024,10:36:28 PM,card,ANON-0000-0000-0749,35.76,Hot Chocolate
11/10/2024,10:37:27 PM,card,ANON-0000-0000-0749,35.76,Hot Chocolate
12/10/2024,8:28:16 AM,card,ANON-0000-0000-0141,25.96,Cortado
12/10/2024,10:31:39 AM,card,ANON-0000-0000-0650,25.96,Cortado
12/10/2024,10:32:56 AM,card,ANON-0000-0000-0650,25.96,Cortado
12/10/2024,11:52:15 AM,card,ANON-0000-0000-0507,35.76,Latte
12/10/2024,11:53:41 AM,card,ANON-0000-0000-0750,30.86,Americano with Milk
12/10/2024,1:18:47 PM,card,ANON-0000-0000-0751,35.76,Cappuccino
12/10/2024,8:10:54 PM,card,ANON-0000-0000-0507,35.76,Latte
13/10/2024,9:54:55 AM,card,ANON-0000-0000-0141,25.96,Cortado
13/10/2024,12:20:47 PM,card,ANON-0000-0000-0752,30.86,Americano with Milk
13/10/2024,1:32:30 PM,card,ANON-0000-0000-0650,25.96,Cortado
13/10/2024,1:33:29 PM,card,ANON-0000-0000-0650,21.06,Espresso
13/10/2024,1:34:26 PM,card,ANON-0000-0000-0650,25.96,Cortado
13/10/2024,5:53:21 PM,card,ANON-0000-0000-0507,35.76,Latte
13/10/2024,5:54:22 PM,card,ANON-0000-0000-0507,35.76,Latte
13/10/2024,6:22:59 PM,card,ANON-0000-0000-0753,35.76,Cappuccino
13/10/2024,8:43:05 PM,card,ANON-0000-0000-0257,35.76,Cappuccino
14/10/2024,8:26:55 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
14/10/2024,9:49:55 AM,card,ANON-0000-0000-0754,35.76,Cocoa
14/10/2024,10:27:51 AM,card,ANON-0000-0000-0141,25.96,Cortado
14/10/2024,10:38:07 AM,card,ANON-0000-0000-0440,35.76,Latte
14/10/2024,10:39:14 AM,card,ANON-0000-0000-0440,35.76,Latte
14/10/2024,11:23:51 AM,card,ANON-0000-0000-0755,35.76,Cappuccino
14/10/2024,11:25:37 AM,card,ANON-0000-0000-0225,25.96,Americano
14/10/2024,11:26:45 AM,card,ANON-0000-0000-0225,25.96,Americano
14/10/2024,2:36:07 PM,card,ANON-0000-0000-0756,35.76,Latte
14/10/2024,2:49:51 PM,card,ANON-0000-0000-0507,35.76,Latte
14/10/2024,4:37:47 PM,card,ANON-0000-0000-0757,25.96,Americano
14/10/2024,6:19:19 PM,card,ANON-0000-0000-0758,35.76,Latte
14/10/2024,6:20:21 PM,card,ANON-0000-0000-0758,35.76,Cappuccino
14/10/2024,10:08:54 PM,card,ANON-0000-0000-0759,35.76,Latte
14/10/2024,10:10:24 PM,card,ANON-0000-0000-0760,35.76,Latte
14/10/2024,10:21:54 PM,card,ANON-0000-0000-0510,35.76,Latte
15/10/2024,8:14:29 AM,card,ANON-0000-0000-0141,25.96,Cortado
15/10/2024,8:34:18 AM,card,ANON-0000-0000-0761,21.06,Espresso
15/10/2024,11:13:22 AM,card,ANON-0000-0000-0762,35.76,Hot Chocolate
15/10/2024,11:15:21 AM,card,ANON-0000-0000-0736,35.76,Latte
15/10/2024,11:16:27 AM,card,ANON-0000-0000-0736,35.76,Hot Chocolate
15/10/2024,1:00:43 PM,card,ANON-0000-0000-0763,35.76,Latte
15/10/2024,1:15:45 PM,card,ANON-0000-0000-0764,30.86,Americano with Milk
15/10/2024,3:32:11 PM,card,ANON-0000-0000-0683,35.76,Latte
15/10/2024,3:54:17 PM,card,ANON-0000-0000-0765,25.96,Americano
15/10/2024,3:55:19 PM,card,ANON-0000-0000-0765,21.06,Espresso
15/10/2024,5:04:11 PM,card,ANON-0000-0000-0766,35.76,Hot Chocolate
15/10/2024,7:22:21 PM,card,ANON-0000-0000-0767,25.96,Americano
15/10/2024,7:23:17 PM,card,ANON-0000-0000-0767,35.76,Cocoa
15/10/2024,8:11:15 PM,card,ANON-0000-0000-0507,35.76,Latte
15/10/2024,8:12:29 PM,card,ANON-0000-0000-0507,35.76,Latte
15/10/2024,9:18:08 PM,card,ANON-0000-0000-0040,35.76,Hot Chocolate
15/10/2024,9:35:20 PM,card,ANON-0000-0000-0040,35.76,Hot Chocolate
15/10/2024,10:15:20 PM,card,ANON-0000-0000-0690,35.76,Latte
16/10/2024,8:21:26 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
16/10/2024,8:36:24 AM,card,ANON-0000-0000-0696,35.76,Hot Chocolate
16/10/2024,9:25:51 AM,card,ANON-0000-0000-0570,35.76,Latte
16/10/2024,10:15:48 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
16/10/2024,10:16:54 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
16/10/2024,10:45:25 AM,card,ANON-0000-0000-0333,30.86,Americano with Milk
16/10/2024,11:49:45 AM,card,ANON-0000-0000-0768,25.96,Americano
16/10/2024,12:29:44 PM,card,ANON-0000-0000-0769,30.86,Americano with Milk
16/10/2024,1:20:10 PM,card,ANON-0000-0000-0764,25.96,Americano
16/10/2024,4:45:30 PM,card,ANON-0000-0000-0770,35.76,Latte
16/10/2024,5:43:21 PM,card,ANON-0000-0000-0510,30.86,Americano with Milk
16/10/2024,7:37:42 PM,card,ANON-0000-0000-0771,30.86,Americano with Milk
16/10/2024,7:38:37 PM,card,ANON-0000-0000-0771,30.86,Americano with Milk
16/10/2024,9:20:29 PM,card,ANON-0000-0000-0772,35.76,Hot Chocolate
17/10/2024,7:47:01 AM,card,ANON-0000-0000-0696,35.76,Latte
17/10/2024,7:58:07 AM,card,ANON-0000-0000-0570,35.76,Latte
17/10/2024,9:24:27 AM,card,ANON-0000-0000-0773,30.86,Americano with Milk
17/10/2024,10:26:38 AM,card,ANON-0000-0000-0510,35.76,Latte
17/10/2024,10:44:54 AM,card,ANON-0000-0000-0313,35.76,Hot Chocolate
17/10/2024,11:59:27 AM,card,ANON-0000-0000-0774,30.86,Americano with Milk
17/10/2024,1:57:25 PM,card,ANON-0000-0000-0775,35.76,Latte
17/10/2024,2:34:43 PM,card,ANON-0000-0000-0776,25.96,Americano
17/10/2024,4:37:13 PM,card,ANON-0000-0000-0702,35.76,Hot Chocolate
17/10/2024,4:38:18 PM,card,ANON-0000-0000-0702,35.76,Hot Chocolate
17/10/2024,4:39:10 PM,card,ANON-0000-0000-0702,35.76,Latte
17/10/2024,4:48:36 PM,card,ANON-0000-0000-0777,35.76,Hot Chocolate
17/10/2024,4:49:33 PM,card,ANON-0000-0000-0777,35.76,Hot Chocolate
17/10/2024,5:08:28 PM,card,ANON-0000-0000-0258,35.76,Cappuccino
17/10/2024,5:09:30 PM,card,ANON-0000-0000-0258,35.76,Hot Chocolate
17/10/2024,7:43:12 PM,card,ANON-0000-0000-0507,35.76,Latte
17/10/2024,8:11:36 PM,card,ANON-0000-0000-0778,30.86,Americano with Milk
17/10/2024,9:46:13 PM,card,ANON-0000-0000-0779,35.76,Latte
17/10/2024,9:47:20 PM,card,ANON-0000-0000-0779,35.76,Latte
17/10/2024,9:48:32 PM,card,ANON-0000-0000-0779,35.76,Latte
17/10/2024,9:49:55 PM,card,ANON-0000-0000-0779,35.76,Hot Chocolate
18/10/2024,8:41:59 AM,card,ANON-0000-0000-0012,35.76,Cocoa
18/10/2024,8:42:59 AM,card,ANON-0000-0000-0054,35.76,Cocoa
18/10/2024,9:32:42 AM,card,ANON-0000-0000-0003,35.76,Cocoa
18/10/2024,9:34:08 AM,card,ANON-0000-0000-0003,35.76,Cocoa
18/10/2024,9:55:20 AM,card,ANON-0000-0000-0780,35.76,Cappuccino
18/10/2024,11:54:59 AM,card,ANON-0000-0000-0780,35.76,Cappuccino
18/10/2024,2:51:04 PM,card,ANON-0000-0000-0781,35.76,Latte
18/10/2024,2:52:15 PM,card,ANON-0000-0000-0781,35.76,Cappuccino
18/10/2024,3:39:20 PM,card,ANON-0000-0000-0683,25.96,Americano
18/10/2024,4:09:58 PM,card,ANON-0000-0000-0782,35.76,Latte
18/10/2024,5:45:39 PM,card,ANON-0000-0000-0783,35.76,Hot Chocolate
18/10/2024,9:14:40 PM,card,ANON-0000-0000-0012,35.76,Cocoa
18/10/2024,9:15:23 PM,card,ANON-0000-0000-0012,35.76,Cocoa
18/10/2024,9:52:23 PM,card,ANON-0000-0000-0784,30.86,Americano with Milk
18/10/2024,10:03:27 PM,card,ANON-0000-0000-0690,35.76,Latte
19/10/2024,8:34:14 AM,card,ANON-0000-0000-0785,30.86,Americano with Milk
19/10/2024,1:22:06 PM,card,ANON-0000-0000-0019,35.76,Latte
19/10/2024,2:10:33 PM,card,ANON-0000-0000-0355,35.76,Cappuccino
19/10/2024,3:56:55 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
19/10/2024,3:59:24 PM,card,ANON-0000-0000-0507,35.76,Latte
19/10/2024,4:02:46 PM,card,ANON-0000-0000-0494,35.76,Latte
19/10/2024,4:17:43 PM,card,ANON-0000-0000-0696,35.76,Latte
19/10/2024,9:46:46 PM,card,ANON-0000-0000-0690,35.76,Cocoa
19/10/2024,10:46:38 PM,card,ANON-0000-0000-0786,35.76,Cappuccino
20/10/2024,8:40:44 AM,card,ANON-0000-0000-0570,35.76,Latte
20/10/2024,8:41:50 AM,card,ANON-0000-0000-0570,35.76,Cocoa
20/10/2024,11:16:52 AM,card,ANON-0000-0000-0787,35.76,Latte
20/10/2024,2:28:46 PM,card,ANON-0000-0000-0650,35.76,Hot Chocolate
20/10/2024,2:29:44 PM,card,ANON-0000-0000-0650,25.96,Cortado
20/10/2024,3:52:45 PM,card,ANON-0000-0000-0455,30.86,Americano with Milk
20/10/2024,4:45:10 PM,card,ANON-0000-0000-0788,35.76,Latte
20/10/2024,4:46:05 PM,card,ANON-0000-0000-0788,35.76,Latte
20/10/2024,5:27:06 PM,card,ANON-0000-0000-0507,35.76,Latte
20/10/2024,6:34:16 PM,card,ANON-0000-0000-0012,35.76,Cocoa
20/10/2024,6:35:08 PM,card,ANON-0000-0000-0012,35.76,Cocoa
20/10/2024,9:14:18 PM,card,ANON-0000-0000-0789,35.76,Hot Chocolate
20/10/2024,9:15:18 PM,card,ANON-0000-0000-0790,25.96,Cortado
20/10/2024,9:17:27 PM,card,ANON-0000-0000-0791,35.76,Cocoa
20/10/2024,9:25:00 PM,card,ANON-0000-0000-0792,35.76,Latte
20/10/2024,10:17:29 PM,card,ANON-0000-0000-0550,35.76,Cappuccino
21/10/2024,7:48:43 AM,card,ANON-0000-0000-0696,35.76,Latte
21/10/2024,8:19:56 AM,card,ANON-0000-0000-0097,35.76,Latte
21/10/2024,9:04:54 AM,card,ANON-0000-0000-0385,30.86,Americano with Milk
21/10/2024,9:34:26 AM,card,ANON-0000-0000-0793,35.76,Latte
21/10/2024,10:25:09 AM,card,ANON-0000-0000-0700,25.96,Americano
21/10/2024,10:41:45 AM,card,ANON-0000-0000-0141,25.96,Cortado
21/10/2024,10:42:36 AM,card,ANON-0000-0000-0141,25.96,Cortado
21/10/2024,11:27:42 AM,card,ANON-0000-0000-0274,21.06,Espresso
21/10/2024,12:40:24 PM,card,ANON-0000-0000-0751,35.76,Cappuccino
21/10/2024,2:42:56 PM,card,ANON-0000-0000-0794,35.76,Latte
21/10/2024,2:43:58 PM,card,ANON-0000-0000-0726,35.76,Latte
21/10/2024,3:27:02 PM,card,ANON-0000-0000-0795,30.86,Americano with Milk
21/10/2024,3:39:05 PM,card,ANON-0000-0000-0796,25.96,Cortado
21/10/2024,4:42:57 PM,card,ANON-0000-0000-0225,35.76,Cocoa
21/10/2024,4:55:23 PM,card,ANON-0000-0000-0797,35.76,Latte
21/10/2024,7:21:13 PM,card,ANON-0000-0000-0798,35.76,Hot Chocolate
21/10/2024,9:05:36 PM,card,ANON-0000-0000-0799,35.76,Latte
21/10/2024,10:30:44 PM,card,ANON-0000-0000-0789,35.76,Cocoa
21/10/2024,10:31:34 PM,card,ANON-0000-0000-0791,35.76,Hot Chocolate
22/10/2024,7:33:00 AM,card,ANON-0000-0000-0696,35.76,Latte
22/10/2024,7:34:00 AM,card,ANON-0000-0000-0696,35.76,Cappuccino
22/10/2024,8:25:32 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
22/10/2024,9:17:50 AM,card,ANON-0000-0000-0800,25.96,Cortado
22/10/2024,10:51:32 AM,card,ANON-0000-0000-0402,21.06,Espresso
22/10/2024,10:52:17 AM,card,ANON-0000-0000-0402,25.96,Cortado
22/10/2024,6:07:03 PM,card,ANON-0000-0000-0801,25.96,Americano
22/10/2024,7:46:39 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
22/10/2024,7:47:50 PM,card,ANON-0000-0000-0507,35.76,Latte
23/10/2024,7:58:07 AM,card,ANON-0000-0000-0696,35.76,Latte
23/10/2024,8:45:15 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
23/10/2024,10:24:58 AM,card,ANON-0000-0000-0141,25.96,Cortado
23/10/2024,12:31:05 PM,card,ANON-0000-0000-0802,30.86,Americano with Milk
23/10/2024,4:20:02 PM,card,ANON-0000-0000-0803,30.86,Americano with Milk
23/10/2024,4:21:09 PM,card,ANON-0000-0000-0803,30.86,Americano with Milk
23/10/2024,4:42:30 PM,card,ANON-0000-0000-0804,35.76,Cappuccino
23/10/2024,5:02:46 PM,card,ANON-0000-0000-0805,21.06,Espresso
23/10/2024,6:58:59 PM,card,ANON-0000-0000-0040,35.76,Cocoa
23/10/2024,7:00:43 PM,card,ANON-0000-0000-0040,35.76,Cappuccino
23/10/2024,9:57:21 PM,card,ANON-0000-0000-0518,30.86,Americano with Milk
23/10/2024,9:58:24 PM,card,ANON-0000-0000-0806,35.76,Hot Chocolate
23/10/2024,10:23:38 PM,card,ANON-0000-0000-0807,35.76,Latte
24/10/2024,12:07:47 PM,card,ANON-0000-0000-0808,25.96,Americano
24/10/2024,1:24:00 PM,card,ANON-0000-0000-0809,35.76,Cappuccino
24/10/2024,2:09:47 PM,card,ANON-0000-0000-0804,35.76,Cappuccino
24/10/2024,2:49:02 PM,card,ANON-0000-0000-0810,35.76,Hot Chocolate
24/10/2024,2:49:49 PM,card,ANON-0000-0000-0810,35.76,Latte
24/10/2024,3:47:33 PM,card,ANON-0000-0000-0788,35.76,Latte
24/10/2024,3:48:30 PM,card,ANON-0000-0000-0788,35.76,Latte
24/10/2024,6:53:47 PM,card,ANON-0000-0000-0811,25.96,Americano
24/10/2024,6:55:08 PM,card,ANON-0000-0000-0811,25.96,Americano
24/10/2024,7:50:19 PM,card,ANON-0000-0000-0507,35.76,Latte
24/10/2024,8:44:11 PM,card,ANON-0000-0000-0812,25.96,Americano
24/10/2024,9:14:45 PM,card,ANON-0000-0000-0813,35.76,Hot Chocolate
24/10/2024,9:15:29 PM,card,ANON-0000-0000-0813,35.76,Hot Chocolate
24/10/2024,9:56:20 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
24/10/2024,9:57:10 PM,card,ANON-0000-0000-0637,35.76,Cappuccino
25/10/2024,7:38:11 AM,card,ANON-0000-0000-0696,35.76,Cappuccino
25/10/2024,7:45:23 AM,card,ANON-0000-0000-0402,21.06,Espresso
25/10/2024,8:10:05 AM,card,ANON-0000-0000-0570,35.76,Cocoa
25/10/2024,8:10:55 AM,card,ANON-0000-0000-0570,35.76,Latte
25/10/2024,8:18:50 AM,card,ANON-0000-0000-0084,35.76,Cocoa
25/10/2024,10:03:28 AM,card,ANON-0000-0000-0683,25.96,Americano
25/10/2024,10:05:21 AM,card,ANON-0000-0000-0683,25.96,Americano
25/10/2024,10:51:01 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
25/10/2024,11:49:43 AM,card,ANON-0000-0000-0012,35.76,Cocoa
25/10/2024,11:50:30 AM,card,ANON-0000-0000-0012,35.76,Cocoa
25/10/2024,12:06:50 PM,card,ANON-0000-0000-0141,25.96,Cortado
25/10/2024,12:40:37 PM,card,ANON-0000-0000-0814,35.76,Latte
25/10/2024,2:23:17 PM,card,ANON-0000-0000-0137,35.76,Cappuccino
25/10/2024,10:19:24 PM,card,ANON-0000-0000-0815,35.76,Hot Chocolate
25/10/2024,10:22:32 PM,card,ANON-0000-0000-0815,21.06,Espresso
26/10/2024,7:49:59 AM,card,ANON-0000-0000-0682,35.76,Cappuccino
26/10/2024,8:41:45 AM,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,8:53:00 AM,card,ANON-0000-0000-0334,35.76,Cappuccino
26/10/2024,10:24:38 AM,card,ANON-0000-0000-0816,25.96,Americano
26/10/2024,12:18:09 PM,card,ANON-0000-0000-0040,35.76,Cocoa
26/10/2024,1:03:31 PM,card,ANON-0000-0000-0817,35.76,Latte
26/10/2024,2:34:59 PM,card,ANON-0000-0000-0276,35.76,Latte
26/10/2024,2:36:15 PM,card,ANON-0000-0000-0276,30.86,Americano with Milk
26/10/2024,3:05:22 PM,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,3:06:19 PM,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,3:38:29 PM,card,ANON-0000-0000-0818,35.76,Latte
26/10/2024,3:39:30 PM,card,ANON-0000-0000-0818,35.76,Latte
26/10/2024,3:52:02 PM,card,ANON-0000-0000-0819,30.86,Americano with Milk
26/10/2024,3:53:22 PM,card,ANON-0000-0000-0820,30.86,Americano with Milk
26/10/2024,7:19:21 PM,card,ANON-0000-0000-0715,35.76,Cappuccino
26/10/2024,8:34:47 PM,card,ANON-0000-0000-0821,30.86,Americano with Milk
27/10/2024,11:01:57 AM,card,ANON-0000-0000-0347,30.86,Americano with Milk
27/10/2024,12:53:26 PM,card,ANON-0000-0000-0276,35.76,Latte
27/10/2024,12:54:28 PM,card,ANON-0000-0000-0276,30.86,Americano with Milk
27/10/2024,1:43:47 PM,card,ANON-0000-0000-0822,35.76,Cappuccino
27/10/2024,4:17:06 PM,card,ANON-0000-0000-0507,35.76,Latte
28/10/2024,7:46:28 AM,card,ANON-0000-0000-0696,35.76,Cappuccino
28/10/2024,8:01:12 AM,card,ANON-0000-0000-0823,25.96,Americano
28/10/2024,8:35:03 AM,card,ANON-0000-0000-0683,35.76,Latte
28/10/2024,9:15:43 AM,card,ANON-0000-0000-0242,30.86,Americano with Milk
28/10/2024,11:42:36 AM,card,ANON-0000-0000-0824,35.76,Latte
28/10/2024,11:43:43 AM,card,ANON-0000-0000-0824,35.76,Latte
28/10/2024,12:01:36 PM,card,ANON-0000-0000-0707,35.76,Hot Chocolate
28/10/2024,12:02:35 PM,card,ANON-0000-0000-0825,30.86,Americano with Milk
28/10/2024,12:21:30 PM,card,ANON-0000-0000-0826,35.76,Cappuccino
28/10/2024,2:10:55 PM,card,ANON-0000-0000-0819,30.86,Americano with Milk
28/10/2024,2:11:56 PM,card,ANON-0000-0000-0819,30.86,Americano with Milk
28/10/2024,2:31:00 PM,card,ANON-0000-0000-0827,30.86,Americano with Milk
28/10/2024,4:01:21 PM,card,ANON-0000-0000-0159,35.76,Latte
28/10/2024,5:55:18 PM,card,ANON-0000-0000-0828,35.76,Cocoa
28/10/2024,5:56:02 PM,card,ANON-0000-0000-0828,35.76,Cocoa
28/10/2024,7:10:25 PM,card,ANON-0000-0000-0257,35.76,Cappuccino
28/10/2024,9:20:04 PM,card,ANON-0000-0000-0329,30.86,Americano with Milk
28/10/2024,10:05:51 PM,card,ANON-0000-0000-0695,30.86,Americano with Milk
29/10/2024,8:40:52 AM,card,ANON-0000-0000-0804,35.76,Latte
29/10/2024,8:47:06 AM,card,ANON-0000-0000-0683,35.76,Latte
29/10/2024,9:31:58 AM,card,ANON-0000-0000-0570,35.76,Latte
29/10/2024,11:59:47 AM,card,ANON-0000-0000-0829,30.86,Americano with Milk
29/10/2024,12:21:37 PM,card,ANON-0000-0000-0830,21.06,Espresso
29/10/2024,2:15:44 PM,card,ANON-0000-0000-0831,25.96,Cortado
29/10/2024,2:17:01 PM,card,ANON-0000-0000-0831,25.96,Cortado
29/10/2024,2:37:36 PM,card,ANON-0000-0000-0832,35.76,Cappuccino
29/10/2024,4:09:34 PM,card,ANON-0000-0000-0833,35.76,Hot Chocolate
29/10/2024,4:10:57 PM,card,ANON-0000-0000-0834,35.76,Cocoa
29/10/2024,4:17:33 PM,card,ANON-0000-0000-0225,35.76,Cocoa
29/10/2024,6:02:04 PM,card,ANON-0000-0000-0835,30.86,Americano with Milk
29/10/2024,6:02:57 PM,card,ANON-0000-0000-0835,30.86,Americano with Milk
29/10/2024,7:02:05 PM,card,ANON-0000-0000-0836,30.86,Americano with Milk
29/10/2024,7:05:44 PM,card,ANON-0000-0000-0206,35.76,Cappuccino
29/10/2024,7:51:13 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
29/10/2024,7:54:02 PM,card,ANON-0000-0000-0507,35.76,Latte
29/10/2024,8:07:36 PM,card,ANON-0000-0000-0799,35.76,Latte
30/10/2024,7:52:05 AM,card,ANON-0000-0000-0703,35.76,Latte
30/10/2024,8:46:27 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
30/10/2024,8:47:29 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
30/10/2024,9:11:29 AM,card,ANON-0000-0000-0837,35.76,Latte
30/10/2024,10:31:53 AM,card,ANON-0000-0000-0838,35.76,Latte
30/10/2024,10:33:08 AM,card,ANON-0000-0000-0838,35.76,Latte
30/10/2024,12:08:46 PM,card,ANON-0000-0000-0375,35.76,Latte
30/10/2024,12:09:47 PM,card,ANON-0000-0000-0375,25.96,Americano
30/10/2024,12:10:58 PM,card,ANON-0000-0000-0734,30.86,Americano with Milk
30/10/2024,12:37:01 PM,card,ANON-0000-0000-0839,25.96,Americano
30/10/2024,3:05:15 PM,card,ANON-0000-0000-0507,35.76,Latte
30/10/2024,3:07:03 PM,card,ANON-0000-0000-0507,35.76,Latte
30/10/2024,4:04:48 PM,card,ANON-0000-0000-0840,30.86,Americano with Milk
30/10/2024,6:08:12 PM,card,ANON-0000-0000-0841,35.76,Hot Chocolate
30/10/2024,7:18:31 PM,card,ANON-0000-0000-0819,30.86,Americano with Milk
30/10/2024,7:43:21 PM,card,ANON-0000-0000-0842,30.86,Americano with Milk
31/10/2024,7:54:17 AM,card,ANON-0000-0000-0703,35.76,Latte
31/10/2024,8:38:54 AM,card,ANON-0000-0000-0683,35.76,Latte
31/10/2024,9:18:19 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
31/10/2024,3:59:27 PM,card,ANON-0000-0000-0843,35.76,Latte
31/10/2024,4:00:31 PM,card,ANON-0000-0000-0844,30.86,Americano with Milk
01/11/2024,8:24:03 AM,card,ANON-0000-0000-0842,35.76,Cocoa
01/11/2024,8:30:58 AM,card,ANON-0000-0000-0304,25.96,Americano
01/11/2024,10:54:50 AM,card,ANON-0000-0000-0612,35.76,Latte
01/11/2024,12:41:27 PM,card,ANON-0000-0000-0012,35.76,Cocoa
01/11/2024,12:42:18 PM,card,ANON-0000-0000-0012,35.76,Cocoa
01/11/2024,3:55:42 PM,card,ANON-0000-0000-0845,25.96,Cortado
01/11/2024,10:41:56 PM,card,ANON-0000-0000-0695,30.86,Americano with Milk
02/11/2024,8:19:44 AM,card,ANON-0000-0000-0141,25.96,Cortado
02/11/2024,10:25:46 AM,card,ANON-0000-0000-0828,35.76,Cocoa
02/11/2024,10:33:10 AM,card,ANON-0000-0000-0097,30.86,Americano with Milk
02/11/2024,2:54:15 PM,card,ANON-0000-0000-0846,30.86,Americano with Milk
02/11/2024,4:24:16 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
02/11/2024,4:25:57 PM,card,ANON-0000-0000-0507,35.76,Latte
02/11/2024,4:37:05 PM,card,ANON-0000-0000-0847,35.76,Latte
02/11/2024,6:18:27 PM,card,ANON-0000-0000-0620,30.86,Americano with Milk
02/11/2024,6:58:24 PM,card,ANON-0000-0000-0848,25.96,Americano
03/11/2024,8:23:00 AM,card,ANON-0000-0000-0141,25.96,Cortado
03/11/2024,9:47:06 AM,card,ANON-0000-0000-0040,30.86,Americano with Milk
03/11/2024,9:48:12 AM,card,ANON-0000-0000-0040,30.86,Americano with Milk
03/11/2024,1:13:51 PM,card,ANON-0000-0000-0849,35.76,Latte
03/11/2024,1:14:57 PM,card,ANON-0000-0000-0849,30.86,Americano with Milk
03/11/2024,1:18:25 PM,card,ANON-0000-0000-0228,35.76,Cocoa
03/11/2024,1:44:19 PM,card,ANON-0000-0000-0850,25.96,Americano
03/11/2024,1:59:01 PM,card,ANON-0000-0000-0851,30.86,Americano with Milk
03/11/2024,4:15:18 PM,card,ANON-0000-0000-0622,35.76,Hot Chocolate
03/11/2024,4:16:44 PM,card,ANON-0000-0000-0622,35.76,Hot Chocolate
03/11/2024,4:20:37 PM,card,ANON-0000-0000-0852,25.96,Americano
03/11/2024,4:21:46 PM,card,ANON-0000-0000-0852,25.96,Americano
03/11/2024,8:26:15 PM,card,ANON-0000-0000-0225,35.76,Cocoa
04/11/2024,7:43:37 AM,card,ANON-0000-0000-0696,35.76,Latte
04/11/2024,8:37:33 AM,card,ANON-0000-0000-0276,35.76,Latte
04/11/2024,8:38:59 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
04/11/2024,12:33:36 PM,card,ANON-0000-0000-0853,25.96,Americano
04/11/2024,12:35:06 PM,card,ANON-0000-0000-0854,30.86,Americano with Milk
04/11/2024,2:44:38 PM,card,ANON-0000-0000-0012,35.76,Cocoa
04/11/2024,2:45:20 PM,card,ANON-0000-0000-0012,35.76,Cocoa
05/11/2024,7:49:32 AM,card,ANON-0000-0000-0696,35.76,Cocoa
05/11/2024,9:05:42 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
05/11/2024,9:12:12 AM,card,ANON-0000-0000-0731,35.76,Cappuccino
05/11/2024,9:13:40 AM,card,ANON-0000-0000-0731,30.86,Americano with Milk
05/11/2024,10:41:44 AM,card,ANON-0000-0000-0012,30.86,Americano with Milk
05/11/2024,11:47:30 AM,card,ANON-0000-0000-0855,35.76,Cocoa
05/11/2024,11:48:22 AM,card,ANON-0000-0000-0856,35.76,Latte
05/11/2024,2:36:38 PM,card,ANON-0000-0000-0857,35.76,Latte
05/11/2024,2:41:48 PM,card,ANON-0000-0000-0858,35.76,Latte
05/11/2024,6:52:56 PM,card,ANON-0000-0000-0455,35.76,Cappuccino
05/11/2024,6:54:11 PM,card,ANON-0000-0000-0455,35.76,Cappuccino
05/11/2024,6:55:19 PM,card,ANON-0000-0000-0455,35.76,Cappuccino
05/11/2024,9:40:45 PM,card,ANON-0000-0000-0859,35.76,Cocoa
05/11/2024,9:42:03 PM,card,ANON-0000-0000-0859,35.76,Cocoa
05/11/2024,9:54:20 PM,card,ANON-0000-0000-0722,35.76,Hot Chocolate
05/11/2024,10:05:51 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
05/11/2024,10:06:39 PM,card,ANON-0000-0000-0637,30.86,Americano with Milk
06/11/2024,8:11:25 AM,card,ANON-0000-0000-0570,35.76,Latte
06/11/2024,11:45:31 AM,card,ANON-0000-0000-0860,21.06,Espresso
06/11/2024,1:15:33 PM,card,ANON-0000-0000-0742,25.96,Americano
06/11/2024,3:44:16 PM,card,ANON-0000-0000-0622,35.76,Cappuccino
06/11/2024,4:00:44 PM,card,ANON-0000-0000-0861,35.76,Latte
06/11/2024,4:02:05 PM,card,ANON-0000-0000-0862,35.76,Cappuccino
